timestamp,message,Client_IP_Address,Server_IP_Address,User_Identifier,authentication,Date,Time,Request_Type,Request_list,Status_code,Size_of_Response,referrer,user_agent
1747626414842,"1.1.190.227 10.60.1.13 - - [19/May/2025:10:46:54 +0700] ""GET /themes/custom/promise/images/prev1.png HTTP/1.1"" 304 - ""-"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148""255",1.1.190.227,10.60.1.13,-,-,2025-05-19,10:46:54,GET,"""GET /themes/custom/promise/images/prev1.png HTTP/1.1""",304,-,"""-""","Mozilla/5.0 (iPhone; CPU iPhone OS 18_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
1747626414842,"1.1.190.227 10.60.1.13 - - [19/May/2025:10:46:54 +0700] ""GET /themes/custom/promise/images/next1.png HTTP/1.1"" 304 - ""-"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148""194",1.1.190.227,10.60.1.13,-,-,2025-05-19,10:46:54,GET,"""GET /themes/custom/promise/images/next1.png HTTP/1.1""",304,-,"""-""","Mozilla/5.0 (iPhone; CPU iPhone OS 18_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
1747626414842,"49.237.46.241 10.60.1.74 - - [19/May/2025:10:46:54 +0700] ""GET /themes/custom/promise/images/app-store.png HTTP/1.1"" 200 25589 ""-"" ""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36""233",49.237.46.241,10.60.1.74,-,-,2025-05-19,10:46:54,GET,"""GET /themes/custom/promise/images/app-store.png HTTP/1.1""",200,25589,"""-""","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
1747626414842,"49.237.46.241 10.60.1.74 - - [19/May/2025:10:46:54 +0700] ""GET /core/modules/system/css/components/hidden.module.css HTTP/1.1"" 200 649 ""-"" ""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36""284",49.237.46.241,10.60.1.74,-,-,2025-05-19,10:46:54,GET,"""GET /core/modules/system/css/components/hidden.module.css HTTP/1.1""",200,649,"""-""","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
1747626414842,"49.237.46.241 10.60.1.74 - - [19/May/2025:10:46:54 +0700] ""GET /themes/custom/promise/css/style.css?20200701 HTTP/1.1"" 200 4020 ""-"" ""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36""1174",49.237.46.241,10.60.1.74,-,-,2025-05-19,10:46:54,GET,"""GET /themes/custom/promise/css/style.css?20200701 HTTP/1.1""",200,4020,"""-""","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
1747626414842,"49.237.46.241 10.60.1.74 - - [19/May/2025:10:46:54 +0700] ""GET /core/modules/system/css/components/align.module.css HTTP/1.1"" 200 216 ""-"" ""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36""509",49.237.46.241,10.60.1.74,-,-,2025-05-19,10:46:54,GET,"""GET /core/modules/system/css/components/align.module.css HTTP/1.1""",200,216,"""-""","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
1747626414842,"49.237.46.241 10.60.1.74 - - [19/May/2025:10:46:54 +0700] ""GET /modules/contrib/eu_cookie_compliance/css/eu_cookie_compliance.css HTTP/1.1"" 200 1380 ""-"" ""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36""2257",49.237.46.241,10.60.1.74,-,-,2025-05-19,10:46:54,GET,"""GET /modules/contrib/eu_cookie_compliance/css/eu_cookie_compliance.css HTTP/1.1""",200,1380,"""-""","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
1747626414842,"49.237.46.241 10.60.1.74 - - [19/May/2025:10:46:54 +0700] ""GET /promiseapp/css/application1.css;jsessionid=D2C3A4AC6445FB878C20E8449360B761?20230710 HTTP/1.1"" 200 5080 ""-"" ""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36""3935",49.237.46.241,10.60.1.74,-,-,2025-05-19,10:46:54,GET,"""GET /promiseapp/css/application1.css;jsessionid=D2C3A4AC6445FB878C20E8449360B761?20230710 HTTP/1.1""",200,5080,"""-""","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
1747626414842,"1.1.190.227 10.60.1.13 - - [19/May/2025:10:46:54 +0700] ""GET /themes/custom/promise/images/logo-sp.png HTTP/1.1"" 304 - ""-"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148""235",1.1.190.227,10.60.1.13,-,-,2025-05-19,10:46:54,GET,"""GET /themes/custom/promise/images/logo-sp.png HTTP/1.1""",304,-,"""-""","Mozilla/5.0 (iPhone; CPU iPhone OS 18_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
1747626414842,"1.1.190.227 10.60.1.13 - - [19/May/2025:10:46:54 +0700] ""GET /about.html HTTP/1.1"" 200 8649 ""-"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148""1677",1.1.190.227,10.60.1.13,-,-,2025-05-19,10:46:54,GET,"""GET /about.html HTTP/1.1""",200,8649,"""-""","Mozilla/5.0 (iPhone; CPU iPhone OS 18_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
1747626414842,"49.237.46.241 10.60.1.74 - - [19/May/2025:10:46:54 +0700] ""GET /core/modules/system/css/components/container-inline.module.css HTTP/1.1"" 200 168 ""-"" ""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36""257",49.237.46.241,10.60.1.74,-,-,2025-05-19,10:46:54,GET,"""GET /core/modules/system/css/components/container-inline.module.css HTTP/1.1""",200,168,"""-""","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
1747626414842,"49.237.46.241 10.60.1.74 - - [19/May/2025:10:46:54 +0700] ""GET /core/modules/system/css/components/clearfix.module.css HTTP/1.1"" 200 221 ""-"" ""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36""212",49.237.46.241,10.60.1.74,-,-,2025-05-19,10:46:54,GET,"""GET /core/modules/system/css/components/clearfix.module.css HTTP/1.1""",200,221,"""-""","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
1747626414842,"49.237.46.241 10.60.1.74 - - [19/May/2025:10:46:54 +0700] ""GET /promiseapp/css/application2.css;jsessionid=D2C3A4AC6445FB878C20E8449360B761?20221028 HTTP/1.1"" 200 2615 ""-"" ""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36""6554",49.237.46.241,10.60.1.74,-,-,2025-05-19,10:46:54,GET,"""GET /promiseapp/css/application2.css;jsessionid=D2C3A4AC6445FB878C20E8449360B761?20221028 HTTP/1.1""",200,2615,"""-""","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
1747626414842,"49.237.46.241 10.60.1.74 - - [19/May/2025:10:46:54 +0700] ""GET /promiseapp/css/bootstrap.min.css;jsessionid=D2C3A4AC6445FB878C20E8449360B761 HTTP/1.1"" 200 19705 ""-"" ""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36""9101",49.237.46.241,10.60.1.74,-,-,2025-05-19,10:46:54,GET,"""GET /promiseapp/css/bootstrap.min.css;jsessionid=D2C3A4AC6445FB878C20E8449360B761 HTTP/1.1""",200,19705,"""-""","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
1747626414842,"1.1.190.227 10.60.1.13 - - [19/May/2025:10:46:54 +0700] ""GET / HTTP/1.1"" 200 40673 ""-"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148""12616",1.1.190.227,10.60.1.13,-,-,2025-05-19,10:46:54,GET,"""GET / HTTP/1.1""",200,40673,"""-""","Mozilla/5.0 (iPhone; CPU iPhone OS 18_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
1747626415092,"171.4.129.198 10.60.1.74 - - [19/May/2025:10:46:54 +0700] ""GET /themes/custom/promise/images/logo-24@3x.png HTTP/1.1"" 200 5315 ""-"" ""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Mobile Safari/537.36""232",171.4.129.198,10.60.1.74,-,-,2025-05-19,10:46:54,GET,"""GET /themes/custom/promise/images/logo-24@3x.png HTTP/1.1""",200,5315,"""-""","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Mobile Safari/537.36"
1747626415092,"49.228.31.85 10.60.1.74 - - [19/May/2025:10:46:54 +0700] ""GET /mobiledata/image/landing.json HTTP/1.1"" 200 157 ""-"" ""Dart/3.1 (dart:io)""187",49.228.31.85,10.60.1.74,-,-,2025-05-19,10:46:54,GET,"""GET /mobiledata/image/landing.json HTTP/1.1""",200,157,"""-""",Dart/3.1 (dart:io)
1747626415092,"171.7.223.247 10.60.1.74 - - [19/May/2025:10:46:54 +0700] ""GET /application.html?utm_source=IHTT&utm_medium=IHconv&utm_campaign=IH_Phase4_02&utm_term=PR&utm_content=26_TTI&ttclid=E_C_P_Cs4BGLSGZtKLNRSXVzBZvYIy3wHMdipeWmZRGhJYO_lflH2T0EBq6qkqTfdHPfeD18iijtMhVM7ZMTvLRFQ-xrs7OelBpxOoYiPOsp_69qavTeYGZopMNOFs-_51RB6UaJ7eea7jorqyMCFBlDBg7w3FPEOgNv_vPo1GgsZAfMp3UzuLa1EHV-NIz8PK0NSnmwKckNXRtCMDUQH5gBKBAVqV1BHCwF6Wgb_fHjJYGU-qwijtGIdYGanP-0SwxDNCfNv5XiCZjaXjMVF7MzhtDCYSBHYyLjA HTTP/1.1"" 200 48681 ""https://www.tiktok.com/"" ""Mozilla/5.0 (iPad; CPU OS 18_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 trill_39.7.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/th Region/TH isDarkMode/0 WKWebView/1 RevealType/Dialog""29813",171.7.223.247,10.60.1.74,-,-,2025-05-19,10:46:54,GET,"""GET /application.html?utm_source=IHTT&utm_medium=IHconv&utm_campaign=IH_Phase4_02&utm_term=PR&utm_content=26_TTI&ttclid=E_C_P_Cs4BGLSGZtKLNRSXVzBZvYIy3wHMdipeWmZRGhJYO_lflH2T0EBq6qkqTfdHPfeD18iijtMhVM7ZMTvLRFQ-xrs7OelBpxOoYiPOsp_69qavTeYGZopMNOFs-_51RB6UaJ7eea7jorqyMCFBlDBg7w3FPEOgNv_vPo1GgsZAfMp3UzuLa1EHV-NIz8PK0NSnmwKckNXRtCMDUQH5gBKBAVqV1BHCwF6Wgb_fHjJYGU-qwijtGIdYGanP-0SwxDNCfNv5XiCZjaXjMVF7MzhtDCYSBHYyLjA HTTP/1.1""",200,48681,"""https://www.tiktok.com/""","Mozilla/5.0 (iPad; CPU OS 18_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 trill_39.7.0 JsSdk/2.0 NetType/WIFI Channel/App Store ByteLocale/th Region/TH isDarkMode/0 WKWebView/1 RevealType/Dialog"
1747626415093,"49.237.39.203 10.60.1.74 - - [19/May/2025:10:46:54 +0700] ""GET /mobiledata/image/banners.json HTTP/1.1"" 200 655 ""-"" ""Dart/3.1 (dart:io)""198",49.237.39.203,10.60.1.74,-,-,2025-05-19,10:46:54,GET,"""GET /mobiledata/image/banners.json HTTP/1.1""",200,655,"""-""",Dart/3.1 (dart:io)
1747626415093,"49.237.46.241 10.60.1.74 - - [19/May/2025:10:46:54 +0700] ""GET /sites/default/files/library-select/css/frontend_online_application_form-b69542956979444620e4e030c51564b2.css HTTP/1.1"" 200 61 ""-"" ""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36""210",49.237.46.241,10.60.1.74,-,-,2025-05-19,10:46:54,GET,"""GET /sites/default/files/library-select/css/frontend_online_application_form-b69542956979444620e4e030c51564b2.css HTTP/1.1""",200,61,"""-""","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
1747626415093,"49.237.46.241 10.60.1.74 - - [19/May/2025:10:46:54 +0700] ""GET /modules/contrib/webform/css/webform.form.css HTTP/1.1"" 200 1128 ""-"" ""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36""564",49.237.46.241,10.60.1.74,-,-,2025-05-19,10:46:54,GET,"""GET /modules/contrib/webform/css/webform.form.css HTTP/1.1""",200,1128,"""-""","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
1747626415093,"49.237.46.241 10.60.1.74 - - [19/May/2025:10:46:54 +0700] ""GET /themes/custom/promise/js/m-me-link.js HTTP/1.1"" 200 587 ""-"" ""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36""310",49.237.46.241,10.60.1.74,-,-,2025-05-19,10:46:54,GET,"""GET /themes/custom/promise/js/m-me-link.js HTTP/1.1""",200,587,"""-""","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
1747626415093,"49.237.46.241 10.60.1.74 - - [19/May/2025:10:46:54 +0700] ""GET /core/assets/vendor/modernizr/modernizr.min.js HTTP/1.1"" 302 210 ""-"" ""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36""231",49.237.46.241,10.60.1.74,-,-,2025-05-19,10:46:54,GET,"""GET /core/assets/vendor/modernizr/modernizr.min.js HTTP/1.1""",302,210,"""-""","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
1747626415093,"49.237.46.241 10.60.1.74 - - [19/May/2025:10:46:54 +0700] ""GET /themes/custom/promise/css/m-me-link.css?20240620 HTTP/1.1"" 200 160 ""-"" ""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36""1462",49.237.46.241,10.60.1.74,-,-,2025-05-19,10:46:54,GET,"""GET /themes/custom/promise/css/m-me-link.css?20240620 HTTP/1.1""",200,160,"""-""","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
1747626415093,"49.237.46.241 10.60.1.74 - - [19/May/2025:10:46:54 +0700] ""GET /themes/custom/promise/css/owl.carousel.min.css HTTP/1.1"" 200 1072 ""-"" ""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36""361",49.237.46.241,10.60.1.74,-,-,2025-05-19,10:46:54,GET,"""GET /themes/custom/promise/css/owl.carousel.min.css HTTP/1.1""",200,1072,"""-""","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
1747626415093,"49.237.46.241 10.60.1.74 - - [19/May/2025:10:46:54 +0700] ""GET /themes/custom/promise/css/style2.css?20230628 HTTP/1.1"" 200 5067 ""-"" ""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36""1675",49.237.46.241,10.60.1.74,-,-,2025-05-19,10:46:54,GET,"""GET /themes/custom/promise/css/style2.css?20230628 HTTP/1.1""",200,5067,"""-""","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
1747626415093,"49.237.46.241 10.60.1.74 - - [19/May/2025:10:46:54 +0700] ""GET /promiseapp/js/meta.js;jsessionid=D2C3A4AC6445FB878C20E8449360B761 HTTP/1.1"" 200 661 ""-"" ""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36""1531",49.237.46.241,10.60.1.74,-,-,2025-05-19,10:46:54,GET,"""GET /promiseapp/js/meta.js;jsessionid=D2C3A4AC6445FB878C20E8449360B761 HTTP/1.1""",200,661,"""-""","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
1747626415093,"49.237.46.241 10.60.1.74 - - [19/May/2025:10:46:54 +0700] ""GET /themes/custom/promise/images/logo.png HTTP/1.1"" 200 6513 ""-"" ""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36""1683",49.237.46.241,10.60.1.74,-,-,2025-05-19,10:46:54,GET,"""GET /themes/custom/promise/images/logo.png HTTP/1.1""",200,6513,"""-""","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
1747626415093,"49.237.46.241 10.60.1.74 - - [19/May/2025:10:46:54 +0700] ""GET /themes/custom/promise/css/style3.css?20210308 HTTP/1.1"" 200 4410 ""-"" ""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36""945",49.237.46.241,10.60.1.74,-,-,2025-05-19,10:46:54,GET,"""GET /themes/custom/promise/css/style3.css?20210308 HTTP/1.1""",200,4410,"""-""","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
1747626415093,"223.24.184.218 10.60.1.74 - - [19/May/2025:10:46:55 +0700] ""POST /api/mobile/ekyc/v1/app/agree/esignature HTTP/1.1"" 200 20631 ""-"" ""Dart/3.1 (dart:io)""2667",223.24.184.218,10.60.1.74,-,-,2025-05-19,10:46:55,POST,"""POST /api/mobile/ekyc/v1/app/agree/esignature HTTP/1.1""",200,20631,"""-""",Dart/3.1 (dart:io)
1747626415093,"49.237.46.241 10.60.1.74 - - [19/May/2025:10:46:55 +0700] ""GET /themes/custom/promise/images/google-play.png HTTP/1.1"" 200 25885 ""-"" ""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36""227",49.237.46.241,10.60.1.74,-,-,2025-05-19,10:46:55,GET,"""GET /themes/custom/promise/images/google-play.png HTTP/1.1""",200,25885,"""-""","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36"
1747626415093,"1.1.190.227 10.60.1.13 - - [19/May/2025:10:46:55 +0700] ""GET /themes/custom/promise/images/about-title-sub4.jpg HTTP/1.1"" 304 - ""-"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148""240",1.1.190.227,10.60.1.13,-,-,2025-05-19,10:46:55,GET,"""GET /themes/custom/promise/images/about-title-sub4.jpg HTTP/1.1""",304,-,"""-""","Mozilla/5.0 (iPhone; CPU iPhone OS 18_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
1747626415093,"1.1.190.227 10.60.1.13 - - [19/May/2025:10:46:55 +0700] ""GET /themes/custom/promise/images/about-title-sub3.jpg HTTP/1.1"" 304 - ""-"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148""199",1.1.190.227,10.60.1.13,-,-,2025-05-19,10:46:55,GET,"""GET /themes/custom/promise/images/about-title-sub3.jpg HTTP/1.1""",304,-,"""-""","Mozilla/5.0 (iPhone; CPU iPhone OS 18_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
1747626415093,"1.1.190.227 10.60.1.13 - - [19/May/2025:10:46:55 +0700] ""GET /themes/custom/promise/images/logo-24@3x.png HTTP/1.1"" 304 - ""-"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148""195",1.1.190.227,10.60.1.13,-,-,2025-05-19,10:46:55,GET,"""GET /themes/custom/promise/images/logo-24@3x.png HTTP/1.1""",304,-,"""-""","Mozilla/5.0 (iPhone; CPU iPhone OS 18_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
1747626415093,"1.1.190.227 10.60.1.13 - - [19/May/2025:10:46:55 +0700] ""GET /themes/custom/promise/images/about-title-sub1.jpg HTTP/1.1"" 304 - ""-"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148""176",1.1.190.227,10.60.1.13,-,-,2025-05-19,10:46:55,GET,"""GET /themes/custom/promise/images/about-title-sub1.jpg HTTP/1.1""",304,-,"""-""","Mozilla/5.0 (iPhone; CPU iPhone OS 18_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
1747626415343,"1.1.190.227 10.60.1.13 - - [19/May/2025:10:46:55 +0700] ""GET /themes/custom/promise/images/about-title-sub5.jpg HTTP/1.1"" 304 - ""-"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148""173",1.1.190.227,10.60.1.13,-,-,2025-05-19,10:46:55,GET,"""GET /themes/custom/promise/images/about-title-sub5.jpg HTTP/1.1""",304,-,"""-""","Mozilla/5.0 (iPhone; CPU iPhone OS 18_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
1747626415343,"49.237.39.203 10.60.1.13 - - [19/May/2025:10:46:55 +0700] ""POST /api/mobile/v1/branch HTTP/1.1"" 200 31910 ""-"" ""Dart/3.1 (dart:io)""14120",49.237.39.203,10.60.1.13,-,-,2025-05-19,10:46:55,POST,"""POST /api/mobile/v1/branch HTTP/1.1""",200,31910,"""-""",Dart/3.1 (dart:io)
1747626415343,"182.232.172.45 10.60.1.13 - - [19/May/2025:10:46:55 +0700] ""GET /mobiledata/image/banners.json HTTP/1.1"" 200 655 ""-"" ""Dart/3.1 (dart:io)""204",182.232.172.45,10.60.1.13,-,-,2025-05-19,10:46:55,GET,"""GET /mobiledata/image/banners.json HTTP/1.1""",200,655,"""-""",Dart/3.1 (dart:io)
1747626415343,"124.120.11.143 10.60.1.74 - - [19/May/2025:10:46:55 +0700] ""POST /api/mobile/v1/payment/code HTTP/1.1"" 200 29547 ""-"" ""Dart/3.1 (dart:io)""19029",124.120.11.143,10.60.1.74,-,-,2025-05-19,10:46:55,POST,"""POST /api/mobile/v1/payment/code HTTP/1.1""",200,29547,"""-""",Dart/3.1 (dart:io)
1747626415594,"49.229.162.2 10.60.1.13 - - [19/May/2025:10:46:55 +0700] ""GET /application.html?utm_source=IHTT&utm_medium=IHconv&utm_campaign=IH_Phase4_02&utm_term=PR&utm_content=23_TTI&ttclid=E_C_P_Cs8BldbHeHmLvU0vctSroEzpNaZIpnX3tOgjnc4aYuoq9ssMDzE99o_tGTCzI14Vm5ui1EeKZbPJ5uxjJfv7J_ZShtzLMWfgWUFx3Gwj1XD0LAiJPdmL7mpycquOCWNVpURVgFqTw_aZ0Nr7NQNjJ5OKR7uGASfKXqny-v9Kg8jVcHdOVjjshKrti6LtIAqkdOyqIjBnleaDLj0mhnv2AOD_FUPHipVrMWYRvdD2kURQhTx0ZdW5Yf4hsgu0Jq0uEEun48yVjARTORR4pCRVr9MzEgR2Mi4w HTTP/1.1"" 200 48683 ""https://www.tiktok.com/"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 trill_38.7.0 JsSdk/2.0 NetType/2G Channel/App Store ByteLocale/th Region/TH isDarkMode/0 WKWebView/1 RevealType/Dialog""29597",49.229.162.2,10.60.1.13,-,-,2025-05-19,10:46:55,GET,"""GET /application.html?utm_source=IHTT&utm_medium=IHconv&utm_campaign=IH_Phase4_02&utm_term=PR&utm_content=23_TTI&ttclid=E_C_P_Cs8BldbHeHmLvU0vctSroEzpNaZIpnX3tOgjnc4aYuoq9ssMDzE99o_tGTCzI14Vm5ui1EeKZbPJ5uxjJfv7J_ZShtzLMWfgWUFx3Gwj1XD0LAiJPdmL7mpycquOCWNVpURVgFqTw_aZ0Nr7NQNjJ5OKR7uGASfKXqny-v9Kg8jVcHdOVjjshKrti6LtIAqkdOyqIjBnleaDLj0mhnv2AOD_FUPHipVrMWYRvdD2kURQhTx0ZdW5Yf4hsgu0Jq0uEEun48yVjARTORR4pCRVr9MzEgR2Mi4w HTTP/1.1""",200,48683,"""https://www.tiktok.com/""","Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 trill_38.7.0 JsSdk/2.0 NetType/2G Channel/App Store ByteLocale/th Region/TH isDarkMode/0 WKWebView/1 RevealType/Dialog"
